+-----------------------------+-----------------------------+-------+
| Batter                      | Fielder                     | Count |
| Musa Shaheen                | Oktai Gholami               | 1     |
| Oliver Hald                 | Rahel Khan                  | 1     |
| Taranjit Bharaj             | Liam Karlsson               | 1     |
| Abdul Hashmi                | Liam Karlsson               | 1     |
| Wynand Boshoff              | Hamid Shah                  | 1     |
| Khalid Zahid                | Surya Anand                 | 1     |
| Khalid Zahid                | Musa Shaheen                | 1     |
| Rahul Gowthaman             | Surya Anand                 | 1     |
| Dipanjan Dey                | Oliver Hald                 | 1     |
| Liam Karlsson               | Oliver Hald                 | 1     |
| Hamid Shah                  | Rahul Gowthaman             | 1     |
| Rizwan Mahmood              | Abhijit Venkatesh           | 1     |
| Eric Niyomugabo             | Daniel Anefie               | 1     |
| Zappy Bimenyimana           | Moses Anafie                | 1     |
| Wilson Niyitanga            | Obed Harvey                 | 1     |
| Eric Dusingizimana          | Amoluk Singh                | 1     |
| Didier Ndikubwimana         | Samson Awiah                | 1     |
| Orchide Tuyisenge           | Godfred Bakiweyem           | 1     |
| Moses Anafie                | Zappy Bimenyimana           | 1     |
| Gopal Chaturvedi            | Amandeep Singh              | 1     |
| Zeeshan Khan                | Imran Khan                  | 1     |
| Haroon Mughal               | Mian Mehmood                | 1     |
| Azhar Andani                | Amar Sharma                 | 1     |
| Orchide Tuyisenge           | Kofi Bagabena               | 1     |
| Bosco Tuyizere              | Kofi Bagabena               | 1     |
| Martin Akayezu              | Rexford Bakum               | 1     |
| Amoluk Singh                | Orchide Tuyisenge           | 1     |
| Joseph Theodore             | Bosco Tuyizere              | 1     |
| Joseph Theodore             | Pankaj Vekaria              | 1     |
| Eric Dusingizimana          | Kofi Bagabena               | 1     |
| Edmund Packard              | Michael Goonetilleke        | 1     |
| Zeeshan Khan                | Kenroy Nestor               | 1     |
| Samuel Stanislaus           | Edmund Packard              | 1     |
| Rahel Khan                  | Nathan Collins              | 1     |
| Dipanjan Dey                | Mahesh Tambe                | 1     |
| Peter Gallagher             | Lemar Momand                | 1     |
| Aniketh Pusthay             | Qudratullah Mir Afzail      | 1     |
| Vanraaj Padhaal             | Rahel Khan                  | 1     |
| Amjad Sher                  | Lemar Momand                | 1     |
| Abhijit Venkatesh           | Raaz Mohammad               | 1     |
| Khalid Zahid                | Mahesh Tambe                | 1     |
| Hassan Mehmood              | Mahesh Tambe                | 1     |
| Liam Karlsson               | Amjad Sher                  | 1     |
| Nathan Collins              | Baz Aybui                   | 1     |
| Aniketh Pusthay             | Dipanjan Dey                | 1     |
| Vanraaj Padhaal             | Hassan Mehmood              | 1     |
| Eric Dusingizimana          | Rexford Bakum               | 1     |
| Eric Niyomugabo             | Rexford Bakum               | 1     |
| Subhasis Samal              | Godfred Bakiweyem           | 1     |
| Martin Akayezu              | Francis Bakiweyem           | 1     |
| Rexford Bakum               | Pankaj Vekaria              | 1     |
| Francis Bakiweyem           | Eric Dusingizimana          | 1     |
| Amir Zaib                   | Kenroy Nestor               | 1     |
| Imran Khan                  | Patrick Hatchman            | 1     |
| Amandeep Singh              | Patrick Hatchman            | 1     |
| Edmund Packard              | Najjam Shahzad              | 1     |
| Richard Hatchman            | Imran Khan                  | 1     |
| Kenroy Nestor               | Gopal Chaturvedi            | 1     |
| Aravind Mohan               | Dipanjan Dey                | 1     |
| Vanraaj Padhaal             | Wynand Boshoff              | 1     |
| Wynand Boshoff              | Naveed Shahid               | 1     |
| Rahel Khan                  | Raaz Mohammad               | 1     |
| Humayun Kabir               | Aravind Mohan               | 1     |
| Nathan Collins              | Liam Karlsson               | 1     |
| Peter Gallagher             | Abhijit Venkatesh           | 1     |
| Vanraaj Padhaal             | Abhijit Venkatesh           | 1     |
| Amjad Sher                  | Dipanjan Dey                | 1     |
| Mahesh Tambe                | Baz Aybui                   | 1     |
| Rahul Gowthaman             | Peter Gallagher             | 1     |
| Azhar Andani                | Mark Garratt                | 1     |
| Kenroy Nestor               | Mian Mehmood                | 1     |
| Patrick Hatchman            | Imran Khan                  | 1     |
| Bikram Arora                | Imran Khan                  | 1     |
| Zeeshan Khan                | Arslan Naseem               | 1     |
| Varun Thamotharam           | Amandeep Singh              | 1     |
| Washeem Abbas               | Amandeep Singh              | 1     |
| Amar Sharma                 | Amir Zaib                   | 1     |
| Imran Khan                  | Amar Sharma                 | 1     |
| Tadiwanashe Marumani        | Paul Stirling               | 1     |
| Craig Ervine                | Andrew Balbirnie            | 1     |
| George Dockrell             | Wellington Masakadza        | 1     |
| Shane Getkate               | Tendai Chatara              | 1     |
| Curtis Campher              | Dion Myers                  | 1     |
| Regis Chakabva              | Paul Stirling               | 1     |
| Colin de Grandhomme         | Mohammad Naim               | 1     |
| Tom Latham                  | Nasum Ahmed                 | 1     |
| Cole McConchie              | Mushfiqur Rahim             | 1     |
| Doug Bracewell              | Mehedi Hasan                | 1     |
| Jacob Duffy                 | Mohammad Saifuddin          | 1     |
| Mohammad Naim               | Henry Nicholls              | 1     |
| Kevin O'Brien               | Craig Ervine                | 1     |
| Andrew Balbirnie            | Milton Shumba               | 1     |
| Wesley Madhevere            | Andrew Balbirnie            | 1     |
| Tadiwanashe Marumani        | Andrew Balbirnie            | 1     |
| Dion Myers                  | Kevin O'Brien               | 1     |
| Ryan Burl                   | Simi Singh                  | 1     |
| Tim Barker                  | Dimo Nikolov                | 1     |
| Prakash Mishra              | Ankush Nanda                | 1     |
| Kevin D'Souza               | Ankush Nanda                | 1     |
| Dimo Nikolov                | Tim Barker                  | 1     |
| Mukul Kadyan                | Joost Mees                  | 1     |
| Zeeshan Kukikhel            | Arun Ashokan                | 1     |
| Abhijeet Ahuja              | Arun Ashokan                | 1     |
| Harshvardhan Mandhyan       | Naveed Ahmed                | 1     |
| Zahir Mohammed              | Sahil Grover                | 1     |
| Abhishek Raj                | Vyshakh Jagannivasan        | 1     |
| Sudesh Wickramasekara       | Sandeep Mohandas            | 1     |
| Varun Thamotharam           | Vikram Vijh                 | 1     |
| Bilal Muhammad              | Joost Mees                  | 1     |
| Washeem Abbas               | Marcus Cope                 | 1     |
| Advyth Manepalli            | Haroon Mughal               | 1     |
| Paul Stirling               | Craig Ervine                | 1     |
| Andrew Balbirnie            | Wesley Madhevere            | 1     |
| Shane Getkate               | Wesley Madhevere            | 1     |
| Craig Ervine                | Mark Adair                  | 1     |
| Mohammad Naim               | Tom Blundell                | 1     |
| Shakib Al Hasan             | Ben Sears                   | 1     |
| Afif Hossain                | Colin de Grandhomme         | 1     |
| Nurul Hasan                 | Will Young                  | 1     |
| Will Young                  | Mohammad Saifuddin          | 1     |
| Colin de Grandhomme         | Mushfiqur Rahim             | 1     |
| Sivakumar Periyalwar        | Sudesh Wickramasekara       | 1     |
| Asif Bevinje                | Keyur Mehta                 | 1     |
| Sabawoon Davizi             | Abdul Shakoor               | 1     |
| Sudesh Wickramasekara       | Pavel Florin                | 1     |
| Ali Waqar                   | Dharmendra Manani           | 1     |
| Keyur Mehta                 | Dharmendra Manani           | 1     |
| Mukul Kadyan                | Amar Sharma                 | 1     |
| Basil George                | Vasil Hristov               | 1     |
| Khaibar Deldar              | Ramesh Satheesan            | 1     |
| Abishek Kheterpal           | Sivakumar Periyalwar        | 1     |
| Asanka Weligamage           | Gohar Manan                 | 1     |
| Ishan De Silva              | Kyle Gilham                 | 1     |
| Prakash Mishra              | Ali Waqar                   | 1     |
| Sabawoon Davizi             | Ishan De Silva              | 1     |
| Tim Barker                  | Zeeshan Kukikhel            | 1     |
| Tony Whiteman               | Zeeshan Kukikhel            | 1     |
| Vikram Vijh                 | Harshvardhan Mandhyan       | 1     |
| Zeeshan Kukikhel            | Tim Barker                  | 1     |
| Abishek Kheterpal           | Marcus Cope                 | 1     |
| Zahir Mohammed              | Tony Whiteman               | 1     |
| Ali Yalmaz                  | Tim Barker                  | 1     |
| Taranjeet Singh             | Bikram Arora                | 1     |
| Sami Ullah                  | Zeeshan Khan                | 1     |
| Satvik Nadigotla            | Bikram Arora                | 1     |
| Zeeshan Khan                | Ramesh Satheesan            | 1     |
| Tinashe Kamunhukamwe        | Andrew Balbirnie            | 1     |
| Dion Myers                  | Josh Little                 | 1     |
| Paul Stirling               | Milton Shumba               | 1     |
| Harry Tector                | Dion Myers                  | 1     |
| William McClintock          | Wesley Madhevere            | 1     |
| Finn Allen                  | Mahmudullah                 | 1     |
| Mehedi Hasan                | Henry Nicholls              | 1     |
| Shakib Al Hasan             | Cole McConchie              | 1     |
| Mahmudullah                 | Henry Nicholls              | 1     |
| Nurul Hasan                 | Tom Blundell                | 1     |
| Basil George                | Zahir Mohammed              | 1     |
| Varun Thamotharam           | Khaibar Deldar              | 1     |
| Taranjeet Singh             | Marcus Cope                 | 1     |
| Satvik Nadigotla            | James Barker                | 1     |
| Vasu Saini                  | Tim Barker                  | 1     |
| William Cope                | Shantanu Vashisht           | 1     |
| Vikram Vijh                 | Ramesh Satheesan            | 1     |
| Advyth Manepalli            | Shantanu Vashisht           | 1     |
| Marcus Cope                 | Vasu Saini                  | 1     |
| Rachin Ravindra             | Mohammad Saifuddin          | 1     |
| Finn Allen                  | Mohammad Saifuddin          | 1     |
| Will Young                  | Mahmudullah                 | 1     |
| Tom Blundell                | Mohammad Naim               | 1     |
| Blair Tickner               | Mehedi Hasan                | 1     |
| Liton Das                   | Finn Allen                  | 1     |
| Rachin Ravindra             | Mushfiqur Rahim             | 1     |
| Colin de Grandhomme         | Shamim Hossain              | 1     |
| Liton Das                   | Scott Kuggeleijn            | 1     |
| Soumya Sarkar               | Rachin Ravindra             | 1     |
| Mushfiqur Rahim             | Colin de Grandhomme         | 1     |
| Mahmudullah                 | Finn Allen                  | 1     |
| Quinton de Kock             | Charith Asalanka            | 1     |
| Reeza Hendricks             | Mahesh Theekshana           | 1     |
| Aiden Markram               | Dushmantha Chameera         | 1     |
| David Miller                | Avishka Fernando            | 1     |
| Charith Asalanka            | Dwaine Pretorius            | 1     |
| Wanindu Hasaranga           | Reeza Hendricks             | 1     |
| Irfan Karim                 | Riazat Ali Shah             | 1     |
| Nelson Odhiambo             | Bilal Hussain               | 1     |
| Shem Ngoche                 | Arnold Otwani               | 1     |
| Ronak Patel                 | Shem Ngoche                 | 1     |
| Deusdedit Muhumza           | Shem Ngoche                 | 1     |
| Dinesh Nakrani              | Rushabh Patel               | 1     |
| Frank Akankwasa             | Rushabh Patel               | 1     |
| Henry Senyondo              | Eugene Ochieng              | 1     |
| Awais Ahmed                 | Venkatraman Ganesan         | 1     |
| Yasir Ali                   | Dylan Blignaut              | 1     |
| Christian Munoz-Mills       | Harmanjot Singh             | 1     |
| Atif Mehmood                | Abdul-Shakoor Rahimzei      | 1     |
| Abiola Ayannaike            | Nehemiah Odhiambo           | 1     |
| Alex Obanda                 | Sesan Adedeji               | 1     |
| Ronak Patel                 | Odion Isesele               | 1     |
| Sesan Adedeji               | Ronak Patel                 | 1     |
| Vincent Adewoye             | Riazat Ali Shah             | 1     |
| Vijayshankar Chikkannaiah   | Raja Adeel                  | 1     |
| Harmanjot Singh             | Paul Hennessy               | 1     |
| Venkatraman Ganesan         | C Rumistrzewicz             | 1     |
| Harish Srinivasan           | Christian Munoz-Mills       | 1     |
| Paul Hennessy               | Talha Khan                  | 1     |
| Yasir Ali                   | Venkatraman Ganesan         | 1     |
| Vijayshankar Chikkannaiah   | Yasir Ali                   | 1     |
| Harmanjot Singh             | Ravi Panchal                | 1     |
| Sri Bharathi                | C Rumistrzewicz             | 1     |
| Paul Hennessy               | Amith Sarma                 | 1     |
| Ravi Panchal                | Venkatraman Ganesan         | 1     |
| Muhammad Asjed              | Venkatraman Ganesan         | 1     |
| Dinesh Chandimal            | Keshav Maharaj              | 1     |
| Reeza Hendricks             | Dinesh Chandimal            | 1     |
| Daniel Ajekun               | Simon Ssesazi               | 1     |
| Abiola Ayannaike            | Simon Ssesazi               | 1     |
| Alex Obanda                 | Olayinka Olaleye            | 1     |
| Rushabh Patel               | Taiwo Mohammed              | 1     |
| Nelson Odhiambo             | Rasheed Abolarin            | 1     |
| Abiola Ayannaike            | Vraj Patel                  | 1     |
| Vincent Adewoye             | Gurdeep Singh               | 1     |
| Olayinka Olaleye            | Gurdeep Singh               | 1     |
| Kamindu Mendis              | Keshav Maharaj              | 1     |
| Dasun Shanaka               | Rassie van der Dussen       | 1     |
| Wanindu Hasaranga           | Keshav Maharaj              | 1     |
| Gurdeep Singh               | Deusdedit Muhumza           | 1     |
| Irfan Karim                 | Arnold Otwani               | 1     |
| Nelson Odhiambo             | Kenneth Waiswa              | 1     |
| Shem Ngoche                 | Simon Ssesazi               | 1     |
| Arnold Otwani               | Emmanuel Bundi              | 1     |
| Riazat Ali Shah             | Gurdeep Singh               | 1     |
| Saud Islam                  | Olayinka Olaleye            | 1     |
| Ronak Patel                 | Vincent Adewoye             | 1     |
| Dinesh Nakrani              | Sesan Adedeji               | 1     |
| Peter Aho                   | Deusdedit Muhumza           | 1     |
| Ollie Hairs                 | Craig Ervine                | 1     |
| Matthew Cross               | Sean Williams               | 1     |
| Michael Leask               | Wellington Masakadza        | 1     |
| Tadiwanashe Marumani        | Alasdair Evans              | 1     |
| Craig Ervine                | George Munsey               | 1     |
| Sean Williams               | Michael Leask               | 1     |
| Luke Jongwe                 | Safyaan Sharif              | 1     |
| Abiola Ayannaike            | Rushabh Patel               | 1     |
| Olayinka Olaleye            | Dominic Wesonga             | 1     |
| Sesan Adedeji               | Zahid Abbas                 | 1     |
| Gurdeep Singh               | Chimezie Onwuzulike         | 1     |
| Rushabh Patel               | Sesan Adedeji               | 1     |
| Nelson Odhiambo             | Taiwo Mohammed              | 1     |
| Deusdedit Muhumza           | Rushabh Patel               | 1     |
| Bilal Hussain               | Rushabh Patel               | 1     |
| Irfan Karim                 | Simon Ssesazi               | 1     |
| Eugene Ochieng              | Riazat Ali Shah             | 1     |
| Regis Chakabva              | Alasdair Evans              | 1     |
| Craig Ervine                | Kyle Coetzer                | 1     |
| Milton Shumba               | Alasdair Evans              | 1     |
| George Munsey               | Innocent Kaia               | 1     |
| Kyle Coetzer                | Innocent Kaia               | 1     |
| Ollie Hairs                 | Ryan Burl                   | 1     |
| Richie Berrington           | Wesley Madhevere            | 1     |
| Calum MacLeod               | Ryan Burl                   | 1     |
| Matthew Cross               | Innocent Kaia               | 1     |
| Michael Leask               | Sean Williams               | 1     |
| Safyaan Sharif              | Ryan Burl                   | 1     |
| George Munsey               | Craig Ervine                | 1     |
| Richie Berrington           | Sean Williams               | 1     |
| Stephen Baard               | Kashif Daud                 | 1     |
| Zane Green                  | Chundangapoyil Rizwan       | 1     |
| Craig Williams              | Sultan Ahmed                | 1     |
| Johannes Smit               | Ahmed Raza                  | 1     |
| Ruben Trumpelmann           | Rohan Mustafa               | 1     |
| Chirag Suri                 | Johannes Smit               | 1     |
| Chundangapoyil Rizwan       | Karl Birkenstock            | 1     |
| Mohammad Usman              | Gerhard Erasmus             | 1     |
| Basil Hameed                | David Wiese                 | 1     |
| Rohan Mustafa               | Gerhard Erasmus             | 1     |
| Kashif Daud                 | Gerhard Erasmus             | 1     |
| Sultan Ahmed                | Gerhard Erasmus             | 1     |
| Habib Khan                  | Michael Kyriacou            | 1     |
| Ali Masood                  | Chamal Sadun                | 1     |
| Stuart Hook                 | Roman Mazumder              | 1     |
| Maidul Islam                | Roman Mazumder              | 1     |
| Murali Obili                | Gurbhej Singh               | 1     |
| Roman Mazumder              | Kalle Vislapuu              | 1     |
| Habib Khan                  | Gurbhej Singh               | 1     |
| Maidul Islam                | Iftekar Jaman               | 1     |
| Marko Vaik                  | Neeraj Tiwari               | 1     |
| Chamal Sadun                | Murali Obili                | 1     |
| Gurbhej Singh               | Habib Khan                  | 1     |
| Chamal Sadun                | Jacob Butler                | 1     |
| Roman Mazumder              | Adam McAuley                | 1     |
| Neeraj Tiwari               | Jacob Butler                | 1     |
| Scott Austin                | Eddie Beard                 | 1     |
| Maidul Islam                | Adam McAuley                | 1     |
| Stuart Hook                 | Eddie Beard                 | 1     |
| Marko Vaik                  | Jacob Butler                | 1     |
| Chirag Suri                 | George Dockrell             | 1     |
| Basil Hameed                | Josh Little                 | 1     |
| Kevin O'Brien               | Rohan Mustafa               | 1     |
| Zeeshan Sarwar              | Jacob Butler                | 1     |
| Tejwinder Singh             | Eddie Beard                 | 1     |
| Adam McAuley                | Yasir Mehmood               | 1     |
| George Burrows              | Yasir Mehmood               | 1     |
| Connor Smith                | Gurbhej Singh               | 1     |
| Alex Stokoe                 | Chamal Sadun                | 1     |
| Roman Mazumder              | Marko Vaik                  | 1     |
| Habib Khan                  | Neeraj Tiwari               | 1     |
| Marko Vaik                  | Scott Austin                | 1     |
| Waseem Muhammad             | Mark Adair                  | 1     |
| Mohammad Usman              | Andrew Balbirnie            | 1     |
| Andrew Balbirnie            | Waseem Muhammad             | 1     |
| George Dockrell             | Mohammad Usman              | 1     |
| Neil Rock                   | Akif Raja                   | 1     |
| Mark Adair                  | Basil Hameed                | 1     |
| Craig Young                 | Alishan Sharafu             | 1     |
| Tony Ura                    | Kyle Coetzer                | 1     |
| Jason Kila                  | Ollie Hairs                 | 1     |
| George Munsey               | Nosaina Pokana              | 1     |
| Kyle Coetzer                | Nosaina Pokana              | 1     |
| Zeeshan Sarwar              | Murali Obili                | 1     |
| Tejwinder Singh             | Ali Masood                  | 1     |
| Chamal Sadun                | Moshiur Rahman              | 1     |
| BLCS Kumara                 | Ali Masood                  | 1     |
| Ali Masood                  | BLCS Kumara                 | 1     |
| Maidul Islam                | Murtaza Yamin               | 1     |
| Ali Masood                  | Matthew Ansell              | 1     |
| Habib Khan                  | George Burrows              | 1     |
| Stuart Hook                 | Matthew Ansell              | 1     |
| Marko Vaik                  | George Burrows              | 1     |
| Kalle Vislapuu              | Alex Stokoe                 | 1     |
| Adam McAuley                | Ali Raza                    | 1     |
| Kyle Coetzer                | Gerhard Erasmus             | 1     |
| Craig Wallace               | Karl Birkenstock            | 1     |
| Michael Leask               | Gerhard Erasmus             | 1     |
| Craig Williams              | Josh Davey                  | 1     |
| Gerhard Erasmus             | Michael Leask               | 1     |
| Curtis Campher              | Waseem Muhammad             | 1     |
| Chirag Suri                 | Kevin O'Brien               | 1     |
| Vriitya Aravind             | Kevin O'Brien               | 1     |
| Craig Williams              | Tony Ura                    | 1     |
| Tony Ura                    | Stephen Baard               | 1     |
| Kiplin Doriga               | Stephen Baard               | 1     |
| Nicholas Ferraby            | Sri Bharathi                | 1     |
| Harmanjot Singh             | Julius Sumerauer            | 1     |
| Saif Ahmad                  | JP Meade                    | 1     |
| Frederik Klokker            | Damith Kosala               | 1     |
| Musa Shaheen                | Nick Smith                  | 1     |
| Amjad Khan                  | Jaspreet Singh              | 1     |
| JP Meade                    | Lucky Ali                   | 1     |
| Jamie Grassi                | Saif Ahmad                  | 1     |
| Ayaj Patel                  | Naeem Gull                  | 1     |
| Maaz Khan                   | Joseph Wright               | 1     |
| Eric Dusingizimana          | James Vifah                 | 1     |
| Orchide Tuyisenge           | James Vifah                 | 1     |
| Subhasis Samal              | James Vifah                 | 1     |
| Martin Akayezu              | Kofi Bagabena               | 1     |
| Clinton Rubagumya           | Devender Singh              | 1     |
| James Vifah                 | Eric Niyomugabo             | 1     |
| Amoluk Singh                | Martin Akayezu              | 1     |
| Rexford Bakum               | Eric Dusingizimana          | 1     |
| Moses Anafie                | Orchide Tuyisenge           | 1     |
| Deso Kalvin                 | Samson Awiah                | 1     |
| Shangeev Thanikaithasan     | Harmanjot Singh             | 1     |
| Musa Shaheen                | Sahir Naqash                | 1     |
| Surya Anand                 | Sri Bharathi                | 1     |
| Michael Richardson          | Lucky Ali                   | 1     |
| Dylan Blignaut              | Musa Shaheen                | 1     |
| Harrison Carlyon            | Nick Smith                  | 1     |
| Nicholas Ferraby            | Damith Kosala               | 1     |
| Zak Tribe                   | Nick Smith                  | 1     |
| Asa Tribe                   | Jaspreet Singh              | 1     |
| Gareth Berg                 | Harrison Carlyon            | 1     |
| Asad Vala                   | Jatinder Singh              | 1     |
| Sese Bau                    | Jatinder Singh              | 1     |
| Simon Atai                  | Ayaan Khan                  | 1     |
| Kiplin Doriga               | Sandeep Goud                | 1     |
| Damien Ravu                 | Mohammad Nadeem             | 1     |
| Richie Berrington           | Afif Hossain                | 1     |
| Michael Leask               | Mahmudullah                 | 1     |
| Chris Greaves               | Shakib Al Hasan             | 1     |
| Mark Watt                   | Soumya Sarkar               | 1     |
| Liton Das                   | George Munsey               | 1     |
| Soumya Sarkar               | George Munsey               | 1     |
| Shakib Al Hasan             | Calum MacLeod               | 1     |
| Mahmudullah                 | Calum MacLeod               | 1     |
| Afif Hossain                | Josh Davey                  | 1     |
| Nurul Hasan                 | Calum MacLeod               | 1     |
| Naeem Gull                  | Alick Kansonkho             | 1     |
| Juber Ghadiyali             | Sami Sohail                 | 1     |
| Umair Qasim                 | Sami Sohail                 | 1     |
| Shehzad Patel               | Alick Kansonkho             | 1     |
| Melusi Magagula             | Leneck Nakomoq              | 1     |
| Siphesihle Kubheka          | Gift Kansonkho              | 1     |
| Donnex Kansonkho            | Naeem Gull                  | 1     |
| Sarfaraj Patel              | Rao Nil                     | 1     |
| Thiyagarajan Rajiv          | Ayaj Patel                  | 1     |
| Stephen Madusanka           | Samir Patel                 | 1     |
| Amoluk Singh                | Maaz Khan                   | 1     |
| James Vifah                 | Sarfaraj Patel              | 1     |
| Rexford Bakum               | Yahya Jakda                 | 1     |
| Omar Hussain                | Amoluk Singh                | 1     |
| Samir Patel                 | Amoluk Singh                | 1     |
| Yahya Jakda                 | Kofi Bagabena               | 1     |
| Sarfaraj Patel              | Devender Singh              | 1     |
| Lefulere Monanthane         | Devender Singh              | 1     |
| Gladwin Thamae              | Moses Anafie                | 1     |
| Saud Islam                  | Pankaj Vekaria              | 1     |
| Simon Ssesazi               | Martin Akayezu              | 1     |
| Dinesh Nakrani              | Eric Niyomugabo             | 1     |
| Martin Akayezu              | Ronak Patel                 | 1     |
| Jonty Jenner                | Delawar Khan                | 1     |
| Zameer Khan                 | Charles Perchard            | 1     |
| Saif Ahmad                  | Daniel Birrell              | 1     |
| JP Meade                    | Sahir Naqash                | 1     |
| Venkatraman Ganesan         | Amir Sharif                 | 1     |
| Dieter Klein                | Grant Stewart               | 1     |
| Brandon Glover              | Curtis Campher              | 1     |
| Kevin O'Brien               | Logan van Beek              | 1     |
| Andrew Balbirnie            | Roelof van der Merwe        | 1     |
| Stephen Baard               | Wanindu Hasaranga           | 1     |
| Zane Green                  | Dasun Shanaka               | 1     |
| Gerhard Erasmus             | Wanindu Hasaranga           | 1     |
| Ruben Trumpelmann           | Dasun Shanaka               | 1     |
| Kusal Perera                | Johannes Smit               | 1     |
| George Munsey               | Lega Siaka                  | 1     |
| Matthew Cross               | Charles Amini               | 1     |
| Richie Berrington           | Charles Amini               | 1     |
| Calum MacLeod               | KV Morea                    | 1     |
| Chris Greaves               | Lega Siaka                  | 1     |
| Josh Davey                  | Lega Siaka                  | 1     |
| Asad Vala                   | Brad Wheal                  | 1     |
| Sese Bau                    | Brad Wheal                  | 1     |
| Simon Atai                  | Richie Berrington           | 1     |
| Mohammad Naim               | Ayaan Khan                  | 1     |
| Nurul Hasan                 | Sandeep Goud                | 1     |
| Afif Hossain                | Jatinder Singh              | 1     |
| Mohammad Saifuddin          | Jatinder Singh              | 1     |
| Mustafizur Rahman           | Zeeshan Maqsood             | 1     |
| Jatinder Singh              | Liton Das                   | 1     |
| Zeeshan Maqsood             | Mustafizur Rahman           | 1     |
| Ayaan Khan                  | Mahmudullah                 | 1     |
| Sandeep Goud                | Mushfiqur Rahim             | 1     |
| Naseem Khushi               | Mahmudullah                 | 1     |
| Fayyaz Butt                 | Mushfiqur Rahim             | 1     |
| Donnex Kansonkho            | Moses Anafie                | 1     |
| Moazzam Baig                | Kofi Bagabena               | 1     |
| Mohamed Abdulla             | Devender Singh              | 1     |
| Gershom Ntambalika          | Richmond Baaleri            | 1     |
| Richmond Baaleri            | Gift Kansonkho              | 1     |
| James Vifah                 | Gift Kansonkho              | 1     |
| Gladwin Thamae              | Riazat Ali Shah             | 1     |
| Saud Islam                  | Muhammad Amin               | 1     |
| Simon Ssesazi               | Umair Qasim                 | 1     |
| Stephen Madusanka           | Clinton Rubagumya           | 1     |
| Mazharul Islam              | Orchide Tuyisenge           | 1     |
| Abiola Ayannaike            | Miniru Kpaka                | 1     |
| Ashmit Shreshta             | Abu Kamara                  | 1     |
| Sesan Adedeji               | Edmond Ernest               | 1     |
| Rasheed Abolarin            | George Sesay                | 1     |
| Prosper Useni               | Edmond Ernest               | 1     |
| John Bangura                | Odion Isesele               | 1     |
| Samuel Conteh               | Sylvester Okpe              | 1     |
| JP Meade                    | Saif Ahmad                  | 1     |
| Grant Stewart               | Anique Uddin                | 1     |
| Saif Ahmad                  | Jamie Grassi                | 1     |
| Shangeev Thanikaithasan     | Amir Sharif                 | 1     |
| Zameer Khan                 | Amir Sharif                 | 1     |
| Amjad Khan                  | Jade Dernbach               | 1     |
| Michael Richardson          | Julius Sumerauer            | 1     |
| Faisal Mubashir             | Charles Perchard            | 1     |
| Harrison Carlyon            | Dieter Klein                | 1     |
| Jonty Jenner                | Faisal Mubashir             | 1     |
| Julius Sumerauer            | Sri Bharathi                | 1     |
| Stephanus Myburgh           | Stephen Baard               | 1     |
| Colin Ackermann             | Gerhard Erasmus             | 1     |
| Kusal Perera                | Gareth Delany               | 1     |
| Wanindu Hasaranga           | Craig Young                 | 1     |
| Bhanuka Rajapaksa           | Harry Tector                | 1     |
| Paul Stirling               | Lahiru Kumara               | 1     |
| Kevin O'Brien               | Mahesh Theekshana           | 1     |
| Andrew Balbirnie            | Avishka Fernando            | 1     |
| Christiaan Forbes           | Kofi Bagabena               | 1     |
| Juber Ghadiyali             | Aziz Sualley                | 1     |
| Amoluk Singh                | Melusi Magagula             | 1     |
| Naidoo Krishna              | Donnex Kansonkho            | 1     |
| Mazharul Islam              | Moazzam Baig                | 1     |
| Shanmugasundram Mohan       | Gift Kansonkho              | 1     |
| Shehzad Patel               | Mazharul Islam              | 1     |
| Umair Qasim                 | Naidoo Krishna              | 1     |
| Mancoba Jele                | Sivakumar Udhayan           | 1     |
| Naidoo Krishna              | Naeem Gull                  | 1     |
| Orchide Tuyisenge           | Mohleki Leoela              | 1     |
| Subhasis Samal              | Yahya Jakda                 | 1     |
| Clinton Rubagumya           | Ayaj Patel                  | 1     |
| Martin Akayezu              | Omar Hussain                | 1     |
| Chachole Tlali              | Emmanuel Sebareme           | 1     |
| Maaz Khan                   | Orchide Tuyisenge           | 1     |
| Yahya Jakda                 | Eric Niyomugabo             | 1     |
| Samir Patel                 | Orchide Tuyisenge           | 1     |
| Abiola Ayannaike            | Lansana Lamin               | 1     |
| Sesan Adedeji               | Arvind Kerai                | 1     |
| Daniel Gim                  | Miniru Kpaka                | 1     |
| George Sesay                | Olayinka Olaleye            | 1     |
| JP Meade                    | Ben Ward                    | 1     |
| Madupa Fernando             | Ben Ward                    | 1     |
| Faisal Mubashir             | Shangeev Thanikaithasan     | 1     |
| Harmanjot Singh             | Musa Shaheen                | 1     |
| Dieter Klein                | Absar Khan                  | 1     |
| Amjad Khan                  | Faisal Mubashir             | 1     |
| Delawar Khan                | Sahir Naqash                | 1     |
| Mohammad Naim               | Sese Bau                    | 1     |
| Liton Das                   | Sese Bau                    | 1     |
| Shakib Al Hasan             | Charles Amini               | 1     |
| Mushfiqur Rahim             | Hiri Hiri                   | 1     |
| Mahmudullah                 | Chad Soper                  | 1     |
| Afif Hossain                | Damien Ravu                 | 1     |
| Nurul Hasan                 | Sese Bau                    | 1     |
| Charles Amini               | Mohammad Naim               | 1     |
| Sese Bau                    | Mohammad Naim               | 1     |
